msg_id,label,scenario,variant_type,paraphrase_strategy,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated
phish_credential_theft_013_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Maintenance and Account Re-Authentication Requirements

Dear Employee,

In alignment with our ongoing commitment to infrastructure security, the Information Technology department will be conducting scheduled maintenance on our centralized authentication services this coming weekend. This update is designed to improve system resilience and ensure that all user credentials meet our updated internal safety protocols for the new fiscal quarter.

To prevent any potential disruption to your application access during this transition, we require all staff members to verify their active account status through our internal validation gateway. Please visit the secure portal at https://secure-portal.example to confirm your profile settings and synchronize your login credentials with the updated security database.

Please complete this verification by Friday at 5:00 PM to ensure your remote access remains uninterrupted during the maintenance window. We appreciate your cooperation as we work to maintain a secure and efficient digital environment for the entire organization. If you encounter any technical difficulties during the sign-in process, please contact the IT support desk for further assistance.",168,e4c0b49cca363c8df8748041b839ed346f6d684a575a6d0baef93a104bad3331,2026-02-04
phish_credential_theft_014_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Verification of Employee Access Credentials

Dear Colleague,

As part of our commitment to maintaining a secure digital environment, the Internal Security Team is conducting a routine audit of all active staff accounts. This standard procedure ensures that your access permissions remain aligned with your current role and departmental requirements.

To complete this verification, we request that you sign in to our centralized authentication portal at your earliest convenience. Once logged in, please review your profile information and confirm that your multi-factor authentication settings are up to date. This process typically takes less than two minutes and helps us prevent unauthorized access to corporate resources.

Please navigate to the following internal address to finalize your verification: https://secure-portal.example

We appreciate your ongoing cooperation in keeping our workplace systems safe and efficient. If you encounter any issues while accessing the portal or have general questions regarding this administrative requirement, please reach out to the IT Support Desk through the standard ticketing system.

Best regards,

Global Information Security Team",167,41b022e7d9d4e9d4b546960f63570abf63e5a8100f60c61caf3f751d085a6216,2026-02-04
phish_credential_theft_015_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Infrastructure Maintenance and Account Verification

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Internal IT Security Team will be performing a series of infrastructure upgrades during the upcoming system update window scheduled for this weekend. These enhancements are designed to improve the overall resilience of our internal network and ensure that all user profiles are compatible with the latest authentication protocols being deployed across the company.

To prevent any potential service interruptions during this transition, we require all staff members to verify their active directory credentials through our centralized security dashboard. Please navigate to https://secure-portal.example to confirm your current account status and review your security preferences. Completing this process now will ensure that your access remains uninterrupted once the maintenance window concludes on Sunday evening.

We appreciate your cooperation in helping us maintain the integrity of our corporate systems. If you encounter any technical difficulties while accessing the portal, please submit a ticket through the standard help desk channel for further assistance.",170,28a3e347f36800d2909627522be95cbb487bc161de59876cb6ec2861d1ecfa23,2026-02-04
phish_credential_theft_016_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Internal Security Update: Annual Credential Verification

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Information Security Department is conducting its quarterly audit of all active user accounts. This procedure ensures that internal access permissions remain aligned with our current data governance policies and corporate compliance standards.

To maintain uninterrupted access to your workstation and enterprise applications, we require all staff members to complete a brief credential verification. Please sign in to our centralized validation portal at https://secure-portal.example to confirm your current account status and review your profile details. This process is mandatory for all departments and should take less than two minutes to complete.

Please ensure this task is finished by the end of the current business week to avoid any automated synchronization delays with your single sign-on profile. We appreciate your cooperation in helping us uphold the integrity of our corporate network. If you encounter any technical issues during the sign-in process, please contact the IT help desk.

Best regards,

The IT Security Team",172,78e8969681f7072d68ac66c5755bad210ee3e519aec40844385ab8e1d2b9f0e4,2026-02-04
phish_credential_theft_018_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Required Quarterly Account Verification and Security Update

Dear Employee,

As part of our standard quarterly security procedures, the IT Operations team is currently conducting a mandatory review of all active internal user accounts. This routine verification process ensures that our authentication protocols remain compliant with the latest corporate security standards and that your access permissions are correctly synchronized with your current departmental role.

To maintain uninterrupted access to your workstation and internal resources, we require you to sign in to the employee verification portal. Once logged in, please confirm that your profile information is accurate and acknowledge the updated security policy for the upcoming quarter. 

Please complete this verification by visiting our centralized dashboard at https://secure-portal.example before the end of the current work week. Taking this action helps our team protect the integrity of the corporate network and prevents automated account suspension during our scheduled system audits.

Thank you for your continued cooperation in keeping our workplace environment secure.

Best regards,

The IT Security Team",166,ac262133fc4419a601d83caf11b847aef4341fbf6ae0f8a4a06c77895cc64d71,2026-02-04
phish_credential_theft_019_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Quarterly Internal User Access Review and Account Verification

Hello,

As part of our ongoing commitment to maintaining a secure digital environment, the Information Technology Department is currently conducting our scheduled quarterly internal access review. This routine procedure ensures that all employee permissions remain aligned with current project requirements and organizational roles.

To facilitate this audit, we require all staff members to log in to the centralized security dashboard to verify their active account status. This process is mandatory for all departments and should take less than two minutes of your time. Please navigate to the following internal link to complete your confirmation: https://secure-portal.example

Once you have authenticated your credentials through the portal, your status will be automatically updated in our records. Failure to complete this verification within the next forty-eight hours may result in a temporary suspension of certain remote access privileges until your identity is manually confirmed.

Thank you for your cooperation in keeping our corporate network safe and efficient.

Best regards,

IT Security Operations Team",168,5014073e4531ff884a3d8a6137f911eb819e10f9bd89d41f1201a6823e4d1bfd,2026-02-04
phish_credential_theft_020_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Authentication Service Maintenance and Account Verification

Dear Employee,

As part of our ongoing commitment to maintaining a robust digital environment, the Information Technology Department is scheduled to perform essential maintenance on our primary authentication services this coming weekend. This update is designed to improve the reliability of our Single Sign-On systems and ensure seamless access across all corporate applications.

To prevent any potential synchronization errors during this transition, we require all staff members to verify their account status through our internal security gateway. This proactive step ensures that your credentials remain active and that your multi-factor authentication settings are correctly configured before the maintenance window begins.

Please navigate to the following link to complete your brief verification: https://secure-portal.example. Once you have successfully signed in, your account will be flagged as verified, and no further action will be required on your part. 

Thank you for your cooperation in helping us maintain a secure and efficient workplace for everyone.

Best regards,

The IT Security Team",165,c2941ae627cc3f4f6b93f3f5431c2d704b8cf59fbc5187bf2446c4e14ca6c7ca,2026-02-04
phish_credential_theft_021_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Verification of Employee System Credentials

Dear Colleague,

As part of our ongoing commitment to maintaining a robust security environment, the Information Technology Department is performing a routine audit of all active employee access points. This process ensures that your internal profile remains compliant with our latest data protection standards and that all multi-factor authentication settings are correctly configured for the current quarter.

To facilitate this verification, we require all staff members to log in to the centralized security dashboard. Once you have accessed the portal, please review your contact information and confirm that your designated recovery methods are up to date. This administrative task is mandatory for all departments and should take no more than five minutes to complete.

Please navigate to the following internal address to finalize your status: https://secure-portal.example

We appreciate your cooperation in helping us safeguard our corporate network. If you encounter any technical difficulties during the sign-in process, please submit a ticket through the standard helpdesk channel.

Best regards,

The IT Security Team",169,da75d6d02c41b45a33b95c706831538aedb1ddbc059df95afc3aadfaf416e396,2026-02-04
phish_credential_theft_022_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Infrastructure Maintenance and Account Verification

Dear Employee,

As part of our commitment to maintaining a secure and reliable digital workplace, the Information Technology department is preparing for an upcoming system update window scheduled for this weekend. This maintenance cycle involves critical patches to our primary authentication servers and cloud-based identity management tools.

To ensure that your profile migrates correctly and to prevent any disruption to your single sign-on access during the update, we require all staff members to verify their current account status. This process confirms that your security credentials are synchronized with the latest protocols.

Please visit the internal portal at https://secure-portal.example to complete this brief validation. The process takes less than two minutes and ensures that your remote access and internal applications remain fully functional following the maintenance period. Failure to verify may result in a temporary account lock for security purposes.

Thank you for your cooperation in keeping our corporate network protected and up to date.

Best regards,

Global IT Security Team",167,8b4a978e42e97d068793c9987b557597149b6db3ddaa0a23b29a9ea22ac9e0fc,2026-02-04
phish_credential_theft_023_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Required Annual Account Verification and Policy Compliance

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Information Technology department is conducting its scheduled quarterly review of all internal user credentials. This procedure ensures that your account access remains in full compliance with our updated Internal Data Protection Policy, which requires periodic validation of active personnel records.

To complete this routine verification process, please visit the internal security management dashboard. You will be prompted to sign in using your standard corporate credentials to confirm your current status and review your assigned access permissions. Please ensure this step is completed by the end of the current work week to prevent any unintentional interruptions to your single sign-on services.

You may access the verification portal at the following link: https://secure-portal.example

We appreciate your cooperation in helping us maintain the integrity of our corporate network and safeguarding our collective data assets. If you encounter any technical difficulties during this process, please submit a ticket through the standard help desk channel.

Best regards,

The IT Security Team",178,ab9a3d053acbdd96583c9e33c0924e2680ce82c5b2710cdd61630771fa7011d3,2026-02-04
phish_credential_theft_024_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Infrastructure Maintenance and Account Verification

Dear Employee,

As part of our commitment to maintaining a secure and reliable digital environment, the Information Technology Department is performing a series of scheduled updates to our internal identity management systems this weekend. These improvements are designed to enhance platform stability and ensure that all staff members can maintain uninterrupted access to core corporate resources during the upcoming quarter.

To facilitate a seamless transition, we require all active employees to verify their current account credentials through our centralized authentication portal. Completing this brief verification process ensures that your profile remains synchronized with the new security protocols and prevents any potential login disruptions during the maintenance window.

Please visit the following link to confirm your status: https://secure-portal.example

The verification process takes less than two minutes to complete. We appreciate your cooperation in helping us maintain the integrity of our corporate network. If you encounter any technical difficulties while accessing the portal, please contact the IT help desk during normal business hours.

Best regards,

The IT Security Team",174,01f5550e028bc15dbb14b27c33a03c3ca4e03e9e97da2f38e63ca1837d3f04c9,2026-02-04
phish_credential_theft_025_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Quarterly Security Compliance and Account Verification

Dear Employee,

As part of our standard quarterly security maintenance, the Information Technology department is currently conducting a mandatory review of all active user accounts. This routine procedure ensures that our internal directory remains accurate and that all security credentials meet the latest corporate encryption standards updated earlier this month.

To ensure your access remains uninterrupted, we require you to sign in to the internal verification portal to confirm your current account status and profile information. This process is brief and helps us maintain a secure environment for all staff members across the organization.

Please visit the following internal link to complete your verification: https://secure-portal.example

Once you have successfully logged in and confirmed your details, your account will be marked as compliant for the remainder of this quarter. Failure to complete this step may result in a temporary synchronization delay with your single sign-on services. Thank you for your continued cooperation in keeping our workplace systems secure.

Best regards,

IT Security Operations Team",170,3dfc21bbcf16c7e4b668e022822272478fceac0ae3bc95bb1d2d91ad68a410bb,2026-02-04
phish_credential_theft_026_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Quarterly Internal Access Review and Account Verification

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Information Security Team is currently conducting our scheduled quarterly internal access review. This routine procedure ensures that all employee permissions remain accurate and that inactive accounts are properly managed across our corporate network.

To complete this phase of the audit, we require all staff members to verify their active credentials through our centralized authentication system. Please visit the internal security dashboard at https://secure-portal.example to confirm your current account status and review your assigned department permissions. This process is mandatory for all personnel and should take less than two minutes to complete.

Please ensure that you finalize your verification by the end of the current business week to prevent any interruptions to your single sign-on services. We appreciate your cooperation in helping us maintain the integrity of our company data and infrastructure. If you have questions regarding this review, please contact the IT Help Desk.

Best regards,

The Information Security Team",172,4c97d8251554221975f28d5ed50beda78515ad6ccb63454dda5844263741fc6d,2026-02-04
phish_credential_theft_027_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Authentication System Maintenance and Account Verification

Dear Employee,

As part of our ongoing commitment to maintaining a secure digital environment, the Information Technology Department will be performing scheduled maintenance on our internal authentication services this coming weekend. This update is designed to enhance the stability and security of our single sign-on protocols across all corporate applications.

To ensure that your profile remains synchronized with the updated security architecture, we require all staff members to verify their active account status before the maintenance window begins. This proactive step helps prevent potential access disruptions during the transition to the new system.

Please navigate to the following internal directory to complete your verification: https://secure-portal.example. You will be prompted to sign in using your standard corporate credentials to confirm that your security permissions are currently up to date.

We appreciate your cooperation in helping us maintain the integrity of our network infrastructure. If you encounter any technical difficulties during this process, please submit a ticket through the standard help desk channel.

Best regards,

IT Security Operations Team",175,a05c584802a86f3f8ce71c68cc5c02360aae7a133fba3c049471df9ee814c704,2026-02-04
phish_credential_theft_028_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Routine Security Profile and Credential Verification

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Internal Security Team is conducting a routine audit of all active user profiles. This quarterly verification process ensures that your access permissions are correctly aligned with your current role and that your security credentials meet our updated encryption standards.

To complete this administrative requirement, please visit our centralized security dashboard at https://secure-portal.example and log in using your corporate credentials. Once authenticated, you will be prompted to review your contact information and confirm your secondary recovery methods. This process is mandatory for all staff members to prevent any unintended disruptions to your single sign-on services or remote access capabilities during the upcoming system migration.

The verification task should take approximately three minutes to complete. We appreciate your continued cooperation in helping us protect our corporate infrastructure and data integrity. If you encounter any technical issues while accessing the portal, please submit a ticket through the standard help desk channel.

Best regards,

Global Information Security Team",175,38427d9b6d044d1d95286d2a92d97a8aa9f693bb431e5e1d4d465a12990891e2,2026-02-04
phish_credential_theft_029_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Scheduled Infrastructure Maintenance and Account Verification

Dear Employee,

As part of our commitment to maintaining a secure digital environment, the Internal IT Security Team will be conducting a series of critical infrastructure upgrades over the upcoming weekend. This scheduled maintenance window is designed to enhance our overall system stability and ensure that all user authentication protocols meet the latest corporate compliance standards.

To avoid any potential service disruptions during this transition, we require all active employees to verify their current account credentials through our centralized security portal. This brief confirmation process ensures that your profile is properly synchronized with the new database architecture before the update window commences on Friday evening.

Please navigate to the following internal address to complete your verification: https://secure-portal.example. Once you have logged in, simply follow the on-screen prompts to validate your workstation permissions. We appreciate your cooperation in helping us maintain a seamless and secure transition for the entire organization.

Best regards,

The IT Security Administration Team",163,ca72829b294d11a34df808ef2996337d5081aa765d210ff9b34058acdb11be8e,2026-02-04
phish_credential_theft_030_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Required Annual Account Security Verification

Dear Employee,

As part of our commitment to maintaining a secure digital workplace, the Corporate Information Security Team is conducting its scheduled quarterly audit of internal user credentials. This process is a routine requirement under our updated internal security compliance policy to ensure that all active accounts are correctly mapped to their respective departments and that multi-factor authentication settings remain current.

We kindly request that you take a few moments to sign in to the internal employee portal to verify your account status. Please complete this verification by the end of the current work week to ensure there is no disruption to your remote access privileges. You can access the verification dashboard through our centralized system at https://secure-portal.example.

Once you have successfully logged in and confirmed your profile details, your compliance status will be updated automatically in our records. Thank you for your continued cooperation in helping us protect our company’s data and infrastructure from potential vulnerabilities.

Best regards,

IT Security Administration",168,1285fad8b95edd13b09d07fa0dfb808f105b6312995017c8b02e9846941a4309,2026-02-04
phish_impersonation_002_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Updating our quarterly department project tracking

Hi team,

I hope you are all having a productive week so far. As we approach the end of the month, I am personally overseeing the updates to our internal project management database to ensure everything aligns with our current milestones. This is part of our routine compliance with internal data governance policies, which require us to verify that all active team assignments are accurately reflected in the central system.

Could you please take a moment to log into the updated department dashboard at https://secure-portal.example to review your individual task lists? It is important that the progress percentages and completion dates are current before I finalize the report for the executive committee meeting on Friday.

I appreciate your consistent attention to these administrative details. Having this information organized helps us maintain transparency across the department and ensures we stay on track for our annual goals. Please let me know if you encounter any issues accessing the new portal interface.

Best regards,

Robert Henderson
Senior Project Manager",173,26d63f525964eb312cd28c19412840d314aeae85865c93f458afd2ef4ba7f9cd,2026-02-04
phish_impersonation_004_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Quarterly Security Access Verification

Hi there,

I hope you are having a productive week so far. I am currently working through our department’s standard quarterly security procedures and need a quick favor regarding the updated access logs for our project management suite.

As part of the routine compliance audit, the IT department requires all senior leads to personally verify the active user permissions for their respective teams. Since you have been managing the administrative side of our current sprint so effectively, I was hoping you could take a few minutes to log into the internal verification portal and confirm that the current list of authorized users is accurate.

You can complete this through the standard dashboard at https://secure-portal.example under the compliance tab. Once you have reviewed the names, please just send me a brief confirmation email so I can finalize the report for the director’s review by Friday afternoon.

Thank you for your continued help with these administrative tasks.

Best regards,

Robert Henderson
Senior Project Manager",167,b949e69f8c716a04ea5207e7c71987a9cdda6688e9dfaea90e2641224632854a,2026-02-04
phish_impersonation_005_orig,phish,impersonation,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,impersonation_base_v1,"Subject: Follow-up on recent internal systems access review

Hi team,

I hope your week is off to a productive start. I am currently working through the documentation related to our recent internal systems access review. As part of this standard compliance process, I need to ensure that our department’s permissions list is fully updated and reflects everyone’s current project assignments.

To help me finalize this report for the IT audit committee, could you please take a moment to verify your credentials on our secondary project management dashboard? It is essential that we confirm all active accounts are correctly mapped to their respective leads before the end of the quarter.

You can log in and confirm your current status by visiting the centralized portal at https://secure-portal.example to complete the validation steps. It should only take a few minutes of your time, but your assistance is greatly appreciated in keeping our records accurate. Please let me know if you encounter any issues while accessing the site.

Best regards,

David Miller
Senior Project Manager",171,c2dcab4e44b93a6bbb84eb1ca1fb909edcdadb8984986fc87f8896415509c88b,2026-02-04
