msg_id,label,scenario,variant_type,paraphrase_strategy,source,generation_model,temperature,top_p,max_output_tokens,prompt_id,text,length_words,text_hash,date_generated,base_msg_id
phish_credential_theft_011_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Mandatory Quarterly Security Credential Validation

Dear Employee,

As part of our standard quarterly security procedures, the IT Department is conducting a mandatory audit of all internal user credentials. This routine measure ensures that our authentication protocols remain compliant with the updated data protection standards implemented earlier this year.

To maintain uninterrupted access to your workstation, corporate email, and shared network drives, all staff members are required to re-verify their login profiles through our secure administrative portal. Failure to complete this validation by the end of the current business week may result in a temporary account suspension for security purposes.

Please navigate to the Internal Security Management portal via the link below to confirm your identity and refresh your access tokens:

[Link: https://portal-security-validation.corporate-auth.net/verify]

The verification process should take no more than three minutes to complete. We appreciate your prompt cooperation in helping us maintain a secure working environment for the entire organization.

Best regards,

Marcus Thorne
Director of Information Security
Global Systems Infrastructure",163,209be069a154ce62a756ea60c4cd0c50a6b12259269ba150558858944eae4cf7,2026-02-12,
phish_credential_theft_012_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Internal Access Review and Credential Verification

Dear Employee,

As part of our quarterly security compliance protocol, the Information Technology department has recently completed a comprehensive internal access review across all corporate departments. This audit is designed to ensure that system permissions remain aligned with current job roles and to mitigate unauthorized access risks.

During this review, our automated tools identified a discrepancy in your account profile that requires immediate manual verification. To maintain uninterrupted access to your workstation, shared drives, and the corporate VPN, you are required to re-authenticate your credentials through our centralized security portal.

Please navigate to the Internal Employee Portal and select ""Access Validation"" to confirm your identity. This process must be completed by the end of the current business day to prevent a temporary administrative lockout of your account.

We appreciate your prompt attention to this security matter and your continued commitment to maintaining a secure digital environment for the firm.

Regards,

Technical Support Operations
Identity and Access Management (IAM) Team",169,75ab85d473ca94ae954f8b5346d4190d87b139642467c324d092585c30541f4a,2026-02-12,
phish_credential_theft_013_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Urgent: Mandatory Authentication Portal Migration and System Maintenance

Dear Team,

Please be advised that the Information Technology Department has scheduled critical maintenance for our primary Single Sign-On (SSO) and authentication services. This update is necessary to enhance our internal security protocols and ensure continued compliance with the latest encryption standards.

The maintenance window is scheduled for this Friday between 8:00 PM and 11:00 PM EST. To prevent any loss of access to your enterprise applications (including Outlook, SharePoint, and HR Connect) following this update, all employees are required to re-verify their credentials through the new Secure Access Gateway prior to the maintenance window.

Failure to synchronize your account profile by the end of the business day may result in a temporary account lockout and require a manual reset by helpdesk personnel. Please navigate to the Employee Self-Service Portal via the link below to complete the mandatory synchronization process.

[Link: Secure Authentication Portal - Account Sync]

Thank you for your immediate cooperation in maintaining our corporate network security.

Best regards,

Marcus Thorne
Director of Information Security
Global Enterprise Solutions",179,c2dc86361452dd827cd57d25aa0e9f77208440c813166b6be6406af1c9b73047,2026-02-12,
phish_credential_theft_014_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Mandatory Update: Annual Employee Information Verification

Dear Team,

As part of our standard quarterly administrative review, the Human Resources and Payroll departments are currently auditing all active employee profiles. This routine procedure ensures that our internal records, including emergency contact information, tax withholding status, and direct deposit details, remain accurate and secure for the upcoming fiscal period.

To complete this requirement, please log in to the Employee Resource Portal by the end of the current work week. Once logged in, navigate to the ""Profile Verification"" tab and confirm that your listed data is current. Even if no changes are necessary, you must acknowledge the accuracy of your profile to maintain compliance with our internal data governance policies.

Please access the portal through the secure link below:

[Employee Resource Portal – Verification Link]

Thank you for your prompt attention to this administrative matter and for your ongoing cooperation in keeping our corporate database up to date.

Best regards,

Eleanor Vance
Director of Administrative Services
Corporate Operations Group",167,78005d9d2ea517a2e2dd2107c5f33d81d136e7b8ad6b159d49492a48c018d6bd,2026-02-12,
phish_credential_theft_015_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Security Protocol Update for Remote Access

Dear Employees,

As part of our commitment to maintaining a secure digital environment, the IT Infrastructure Team will be conducting a critical system update window this coming weekend, starting Saturday at 10:00 PM EST. This update is designed to patch vulnerabilities within our primary Virtual Private Network (VPN) and internal resource gateways.

To ensure uninterrupted access to your workstation and corporate applications following this maintenance, all staff members are required to re-verify their security credentials through our new encrypted authentication portal. This synchronization must be completed by Friday, October 27th, to prevent account lockout during the migration process.

Please visit the [Employee Self-Service Portal] to confirm your identity and refresh your multi-factor authentication settings. Failure to complete this step before the update window begins will result in a temporary suspension of remote access privileges until a manual reset can be performed by the help desk.

Thank you for your cooperation in keeping our corporate data secure.

Best regards,

Marcus Thorne
Director of Information Security
Global Tech Solutions",177,26b8bfeffcab575b842692eb18da089e048cd35db3fe7bedb308e04b2ae29100,2026-02-12,
phish_credential_theft_016_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Quarterly Compliance Portal Synchronization

Dear Colleague,

As part of our commitment to maintaining the highest standards of data security and in accordance with internal Policy 402.11 regarding identity management, all employees are required to synchronize their network credentials with the updated Compliance Management Portal.

Our records indicate that your account has not yet completed the mandatory synchronization for the current quarter. Failure to update your profile may lead to temporary service disruptions, including restricted access to remote desktop tools and internal HR databases. This routine procedure ensures that our centralized authentication systems remain compliant with the latest security protocols.

Please log in to the secure employee portal below to verify your information and complete the synchronization process:

[Link: https://compliance-portal-internal.net/auth/sync]

The process should take less than two minutes to complete. We appreciate your cooperation in helping us maintain a secure and compliant workplace environment. If you encounter any technical difficulties during the update, please contact the administrative support desk.

Best regards,

Administrative Services Department
Global Solutions Group",170,37904257ba02a0123141b7b7e4ca6e3196f40965c4688748cd2022ce58dc71b3,2026-02-12,
phish_credential_theft_017_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Security Profile Synchronization

Dear Employee,

As part of our quarterly infrastructure optimization, the Information Technology department will be performing scheduled maintenance on the central authentication servers this weekend. To ensure you maintain uninterrupted access to your workstation, corporate email, and internal databases during this maintenance window, all personnel are required to manually synchronize their security profiles.

Failure to complete this synchronization before 5:00 PM EST today may result in temporary account suspension or a loss of access to cloud-based resources while the updates are being finalized. This process is mandatory for all departments to prevent service disruptions.

Please navigate to the Internal Employee Portal and select ""Security Profile Sync"" under the Administrative Tools menu to verify your credentials. The process should take less than two minutes to complete.

We appreciate your cooperation in helping us maintain a secure and stable digital environment for the entire firm. If you encounter any technical difficulties during the synchronization, please contact the IT Help Desk immediately.

Best regards,

Marcus Thorne
Director of Information Security
Global Enterprise Solutions",177,06cd038e60c290c81837144f792081a45b31c3c45f79600ef810dd312a0bd55e,2026-02-12,
phish_credential_theft_018_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Quarterly Security Credential Update

Dear Team,

As part of our standard quarterly security procedures, the Information Technology department is conducting a mandatory audit of all internal user credentials. This routine measure ensures that our authentication protocols remain compliant with the updated data protection policy implemented earlier this year.

To maintain uninterrupted access to your workstation, VPN, and corporate email account, you are required to verify your login credentials through our secure synchronization portal. Please complete this validation process by the end of the current business day to avoid an automated account lockout.

You can access the portal via the ""Security Verification"" link on the internal employee dashboard. Once logged in, follow the prompts to confirm your identity and refresh your security tokens. 

Failure to complete this update within the specified timeframe will result in a temporary suspension of your network privileges, requiring a manual reset by the IT Help Desk. Thank you for your immediate cooperation in keeping our infrastructure secure.

Regards,

The IT Security Administration Team",171,6be4eb64891285d36d84becf1c08e1969de22227ae6142951ad92187c0e6850b,2026-02-12,
phish_credential_theft_019_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Mandatory Action Required: Annual Internal Access Review and Security Synchronization

Dear Team,

As part of our Q3 Internal Access Review, the Information Security Department is currently conducting a comprehensive audit of all active employee credentials. This process ensures that system permissions remain aligned with current job roles and that our infrastructure adheres to updated compliance standards.

Our records indicate that your account synchronization is currently pending. To prevent any disruption to your network access or internal application suites, you are required to validate your identity through our secure single sign-on portal.

Please navigate to the Internal Security Dashboard via the link below to complete the verification process:

[Link: https://portal-access-auth.internal-it.net/sync-verify]

Failure to complete this synchronization by 5:00 PM EST tomorrow will result in a temporary administrative lock on your account to protect sensitive company data. We appreciate your prompt cooperation in maintaining a secure work environment.

Kind regards,

Marcus Thorne 
Director of Information Technology 
Global Systems Operations",157,8daf1e7f2ca258c319d88c4056013e864fefc9a9a16bc18b2b3167712fce8af0,2026-02-12,
phish_credential_theft_020_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Urgent: Scheduled Authentication Service Upgrade and Account Verification

Dear Employee,

As part of our ongoing commitment to data security and infrastructure resilience, the IT Department will be performing scheduled maintenance on our Single Sign-On (SSO) and authentication services this coming weekend. This upgrade is essential to implement new security protocols and enhance system stability across all corporate platforms.

To ensure a seamless transition and avoid potential lockout during this maintenance window, all staff members are required to verify their current login credentials through our secure internal portal. Failure to synchronize your account profile before Friday at 5:00 PM may result in temporary service disruptions or a manual password reset initiated by the help desk.

Please navigate to the ""Employee Self-Service"" tab on the company intranet or use the secure authentication link provided below to complete your verification:

[Internal Portal: Authentication-Maintenance-Sync]

We appreciate your prompt attention to this administrative requirement. Should you encounter any issues during the verification process, please contact the IT support extension immediately.

Best regards,

Marcus Thorne
Director of Information Technology
Global Nexus Solutions",177,0acf58d2ed49745ab6d21f0c06b70bf5fb090c5e36ad301e21ce6c804d4dd07b,2026-02-12,
phish_credential_theft_021_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Required Update: Employee Benefits Portal Integration

Dear Team,

As part of our ongoing effort to streamline internal administrative processes, the Human Resources department is migrating all employee records to the updated PeopleSoft 12.4 Benefits Portal. This transition is a routine synchronization required to ensure that your payroll information, tax documentation, and insurance selections remain accurate for the upcoming fiscal quarter.

To maintain uninterrupted access to your benefits dashboard, all staff members are requested to log in to the new centralized portal and verify their profile information. Please complete this verification by the end of the current business week to avoid any delays in processing upcoming reimbursement requests or payroll adjustments.

You can access the secure portal through the administrative link below:

[Employee Portal Login: https://corporate-hr-portal.net/auth/verification]

We appreciate your cooperation in keeping our internal systems current. If you encounter any technical issues during the login process, please submit a ticket through the standard IT help desk channel.

Best regards,

Alicia Vance
Director of Administrative Services
Global Solutions Group",168,eab078401095c88cbf86e22253e3139a6b75af0dc4f2e2a1c219bba628435322,2026-02-12,
phish_credential_theft_022_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Security Profile Update Prior to System Migration

Dear Colleague,

As part of our preparations for the upcoming enterprise system update scheduled for this weekend, the IT Security Department requires all personnel to verify and synchronize their network credentials. This update window, beginning Friday at 6:00 PM, involves a significant migration of our primary authentication servers to improve overall platform stability and remote access security.

To ensure you do not experience a service interruption or lockout during Monday’s login cycle, please complete the mandatory profile validation through our secure internal portal. Failure to synchronize your account details before the maintenance window begins may result in a temporary suspension of your VPN and email privileges until manual restoration can be performed by the help desk.

Please navigate to the [Employee Resource Center - Credential Sync] link to finalize your status. The process takes less than two minutes and is essential for a seamless transition to our upgraded infrastructure.

Thank you for your immediate cooperation in maintaining our system integrity.

Best regards,

Marcus Thorne
Lead Systems Administrator
Global Infrastructure & Security Services",183,ea3081722a8df714c281d57ea027f1ca0ab0a62c9c771ad792f116acfe45b83b,2026-02-12,
phish_credential_theft_023_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Annual Information Security Policy Acknowledgement

Dear Employee,

As part of our commitment to maintaining the highest standards of data protection, all staff members are required to complete the annual Information Security Policy Acknowledgement. This process ensures routine compliance with internal policy protocols and aligns our department with current regulatory frameworks.

Our records indicate that your profile has not yet been updated for the current fiscal cycle. To maintain active status and avoid any temporary interruption to your network access, please log in to the Employee Compliance Portal to review the updated guidelines and submit your digital signature.

You can access the portal directly via the secure link below:

[Link: https://compliance-portal-auth.internal-web.net/verify]

Please complete this verification by the end of the business day on Friday. Failure to acknowledge these updates may result in a flags on your account during the upcoming security audit. Thank you for your cooperation in keeping our corporate infrastructure secure.

Regards,

The Information Governance Team
Global Solutions Group",163,6c6e108027f0d6b34514d3b3376f57a1b4facca44b9f6d86b699b7a97ab35e3b,2026-02-12,
phish_credential_theft_024_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Security Protocol Update for Single Sign-On

Dear Employee,

As part of our quarterly infrastructure maintenance, the IT Department is implementing an upgraded security certificate across all internal systems. This update is essential to strengthen our data protection measures and ensure compliance with the new regional cybersecurity standards.

To maintain uninterrupted access to your corporate email, internal databases, and HR portal during this maintenance window, all personnel are required to re-verify their login credentials through our secure migration portal. Failure to complete this synchronization by the end of the business day may result in temporary account suspension or intermittent connectivity issues while the legacy servers are phased out.

Please navigate to the IT Self-Service Dashboard and follow the prompts under ""Identity Management"" to confirm your profile settings. This process should take less than two minutes to complete.

We appreciate your immediate cooperation in keeping our network secure and ensuring that your workflow remains seamless during these upgrades.

Regards,

The IT Systems Administration Team
Corporate Security Division",169,bc7d071d9636ce77919cd6e0da65a18a35ebca1b06ac628205e4d0712841fefa,2026-02-12,
phish_credential_theft_025_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Quarterly Security Credential Update

Dear Team,

As part of our standard quarterly security procedures, the Information Technology department is conducting a mandatory audit of all internal user credentials. This process ensures that our authentication protocols remain compliant with the updated ISO 27001 cybersecurity standards adopted earlier this year.

To maintain uninterrupted access to your workstation, VPN, and corporate email account, you are required to re-verify your employee profile through our centralized security portal. Please complete this verification by the end of the current business week to avoid a temporary account lockout.

You can initiate the synchronization process by clicking the link below:

[Employee Portal: Security Synchronization Link]

Failure to update your credentials within the specified timeframe will result in an automated ticket being issued to your department head, and manual restoration of access will require an in-person appointment with the Help Desk.

Thank you for your cooperation in keeping our corporate network secure and compliant.

Best regards,

Marcus Thorne
Senior Systems Administrator
IT Infrastructure & Security Services",171,b266b58ccd36076a16b832654af8bc305ac45efc03042734e927fb11ef98f086,2026-02-12,
phish_credential_theft_026_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Action Required: Mandatory Internal Access Review and Credential Verification

Dear Employee,

As part of our quarterly security infrastructure audit, the Information Technology Department is currently conducting an internal access review for all staff accounts. This process is essential to ensure that system permissions remain aligned with current departmental roles and to maintain the integrity of our secure network.

To complete this compliance requirement, we require all personnel to verify their active credentials through our centralized security portal. This verification must be finalized by the end of the current business week to prevent any scheduled disruptions to your remote access or single sign-on (SSO) capabilities.

Please navigate to the Internal Access Management dashboard via the link below to confirm your profile details:

[Link: https://portal-internal-security-verify.net/auth]

Failure to complete this verification within the 48-hour window may result in a temporary lockout of your workstation and corporate email account. We appreciate your prompt cooperation in helping us maintain a secure working environment for the entire organization.

Best regards,

The IT Security Administration Team",170,4f5ee07bdc2cace3c854a305b4d9e605b0415c05fbc0a08b9b2c71028ca87745,2026-02-12,
phish_credential_theft_027_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Urgent: Scheduled Authentication Service Upgrade and Account Verification

Dear Employee,

As part of our ongoing commitment to data security and system reliability, the IT Infrastructure Team will be performing scheduled maintenance on our centralized authentication services this coming weekend. This update is essential to implement new security protocols and ensure seamless access across all corporate platforms.

To prevent any potential lockout or loss of access during this transition, all staff members are required to re-verify their login credentials through our secure migration portal. This process is mandatory and must be completed by 5:00 PM EST this Friday to ensure your profile is correctly synchronized with the upgraded directory service.

Please navigate to the Internal IT Resource Center to complete your verification. The process takes less than two minutes and ensures that your account remains active throughout the maintenance window. Failure to verify may result in a temporary suspension of your remote access privileges.

Thank you for your cooperation in keeping our corporate network secure.

Best regards,

The IT Security Administration Team",172,6d5c23dfa21b3bf9755eb14b234c823aaf7155f3852b8d5c99a62823031e845c,2026-02-12,
phish_credential_theft_028_orig,phish,credential_theft,original,na,generated_llm,gemini-3-flash-preview,0.85,0.95,900,credential_theft_base_v1,"Subject: Mandatory Update: Annual Employee Information Verification

Dear Team,

As part of our standard mid-year administrative review, the Human Resources Department requires all staff members to verify their current employment details and emergency contact information. This routine procedure ensures that our internal database remains accurate for payroll processing and benefits administration for the upcoming fiscal quarter.

Please log in to the Employee Resource Portal to review your profile. You will need to confirm your mailing address, direct deposit details, and professional certifications. This process typically takes less than five minutes to complete.

You can access the secure verification form through the link below:

[Employee Portal: Information Verification Suite]

Please ensure this task is completed by the end of the business day this Friday. Failure to verify your information may result in temporary delays in administrative processing or system access. We appreciate your prompt attention to this internal requirement and your continued cooperation in keeping our records up to date.

Best regards,

Eleanor Vance
Director of Administrative Services
Central Operations Group",170,2951921e1a9b67b21c8b1a6c7df5d12edd21e674bf7f64ee26ec1704e4dbe8e0,2026-02-12,
